,test_ARI,RMSE_train,train_ARI,RMSE_test,loglike,test_ARI_std,RMSE_train_std,train_ARI_std,RMSE_test_std,loglike_std,method,missing_rate
67,0.6044735406437534,,0.6645187273459525,,0.0,0.0,,0.0,,0.0,KMeans+median,0.1
68,0.0620957309184993,,0.1002562603965292,,0.0,6.938893903907228e-18,,0.0,,0.0,KMeans+CC,0.2
69,0.4106517168885774,,0.5453428948024286,,0.0,5.551115123125783e-17,,0.0,,0.0,KMeans+mean,0.2
70,0.667144906743185,,0.5558606090990841,,0.0,0.0,,0.0,,0.0,KMeans+mode,0.2
71,0.4106517168885774,,0.5453428948024286,,0.0,5.551115123125783e-17,,0.0,,0.0,KMeans+median,0.2
72,0.0781388740898596,,0.0185226678616774,,0.0,1.3877787807814457e-17,,0.0,,0.0,KMeans+CC,0.3
73,0.3362914525922466,,0.4158115337975873,,0.0,5.551115123125783e-17,,5.551115123125783e-17,,0.0,KMeans+mean,0.3
74,0.3557775099018426,,0.5246725377922726,,0.0,5.551115123125783e-17,,0.0,,0.0,KMeans+mode,0.3
75,0.2653799758745476,,0.4158115337975873,,0.0,0.0,,5.551115123125783e-17,,0.0,KMeans+median,0.3
76,0.1158536585365853,,-0.0042956768755612,,0.0,1.3877787807814457e-17,,0.0,,0.0,KMeans+CC,0.4
77,0.1798145117294053,,0.3836369944384285,,0.0,5.551115123125783e-17,,5.551115123125783e-17,,0.0,KMeans+mean,0.4
78,0.0684570826750921,,0.2172932535566552,,0.0,1.3877787807814457e-17,,2.775557561562892e-17,,0.0,KMeans+mode,0.4
79,0.2247681396617567,,0.4795462430480356,,0.0,5.551115123125783e-17,,5.551115123125783e-17,,0.0,KMeans+median,0.4
80,0.0024706062131166,,0.0178830159378176,,0.0,0.0352193960677122,,3.469446951953614e-18,,0.0,KMeans+CC,0.5
81,0.1573824694334424,,0.2310082241851964,,0.0,2.775557561562892e-17,,0.0,,0.0,KMeans+mean,0.5
82,0.1433846153846154,,0.253307994245422,,0.0,0.0,,5.551115123125783e-17,,0.0,KMeans+mode,0.5
83,0.2459101084897537,,0.3850137069753274,,0.0,2.775557561562892e-17,,0.0,,0.0,KMeans+median,0.5
84,-0.0059444648775436,,0.0125799596330667,,0.0,0.0582741384504913,,0.0,,0.0,KMeans+CC,0.6
85,0.1178063900810681,,0.1456920570343305,,0.0,0.0,,2.775557561562892e-17,,0.0,KMeans+mean,0.6
86,0.1545050238840388,,0.1558107272392987,,0.0,0.0,,2.775557561562892e-17,,0.0,KMeans+mode,0.6
87,0.1890329635994376,,0.2428200950572175,,0.0,2.775557561562892e-17,,2.775557561562892e-17,,0.0,KMeans+median,0.6
88,0.0055892723171369,,0.0017811264270241,,0.0,0.0356660939095453,,0.015394301253114,,0.0,KMeans+CC,0.7
